Index,random,ID,Dataset,Ground Truth
1403,218380,b402cedcda58356784f33a82cfb05ebb017f5e06,CNN/Daily Mail,"And she said: 'It would be encouraging to see more significant arrests higher up the trade chain, and to see current arrests resulting in convictions with strong sentences which will effectively deter this criminal activity."
1404,218380,b402cedcda58356784f33a82cfb05ebb017f5e06,CNN/Daily Mail,"'More significant action to root out corruption would also be welcome.' Next month a summit in London, convened by the Prince of Wales and Prime Minister David Cameron, will seek commitments from governments to combat the growing global threat posed by the illegal wildlife trade."
1405,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"By . Daily Mail Reporter . PUBLISHED: . 14:36 EST, 9 December 2012 . | . UPDATED: ."
1406,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"14:36 EST, 9 December 2012 ."
1407,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,Robert F Kennedy Jr has blasted Fox News as a detrimental force in American life as he took potshots at conservative news networks.
1408,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"Speaking from Utah on Friday, RFK Jr said 'right-wing control' of the media was damaging to political parties trying to work together."
1409,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,The environmental lawyer also said in the interview that he opposed the practice of fracking saying it carried serious health risks and polluted lands and river.
1410,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"Mingling: Actor Tim Daly and Robert F Kennedy Jr attend the Deer Valley Celebrity Skifest in Park City, Utah ."
1411,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"He noted that 22 per cent of Americans get their news from Fox, telling HuffPost Live that the network has 'divided our country in a way that we haven't been divided probably since the Civil War'."
1412,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"RFK Jr later attended the Deer Valley Celebrity Skifest which benefits the charity he is president of and founded, the Waterkeeper Alliance."
1413,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"He was pictured with girlfriend Cheryl Hines as he mingled with celebrities including Neil Patrick Harris, Gavin Rossdale and Larry David."
1414,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"The four-day event, where tickets started at $1,200, has competitive ski-ing between Olympians and celebrities, along with live auctions, concert and cocktail parties."
1415,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,Look of love: RFK Jr and girlfriend Cheryl Hines attend the Deer Valley Celebrity Skifest in Utah this weekend .
1416,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"Sporting: Kerry Kennedy and actress Cheryl Hines attend the Deer Valley Celebrity Skifest in Park City, an event which raises money for charity the Waterkeeper Alliance ."
1417,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"Last month, it was widely reported that the family of Robert F Kennedy Jr’s late wife has hired a high-powered investigation firm to look into ‘unanswered questions’ about her death."
1418,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,Mary Richardson’s relatives have asked Washington-based Investigative Group International to see if the suicide on May 16 was actually a ‘wrongful death’.
1419,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,The company - which was hired by Bill Clinton during the Monica Lewinsky scandal -  is said to have assigned a former homicide prosecutor to the case which will also examine Mr Kennedy’s movements in the days before.
1420,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,The explosive development opens the door to the Richardson family bringing an unlawful death lawsuit against Mr Kennedy because they believe he is in part responsible for her demise.
1421,817291,f80604cfba19832fb5b82f21315a258b59131512,CNN/Daily Mail,"The reports suggest Miss Richardson’s family are not convinced by the official account of what happened on the day of her death, which a coroner ruled was suicide by hanging."
1423,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,(CNN) -- A United Nations representative has condemned sexual violence in the Ivory Coast as the White House met with leaders urging the nation's incumbent leader Laurent Gbagbo to give up power.
1424,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""Following reports of rapes in Cote d'Ivoire, I condemn in the strongest possible terms the employment of sexual violence as a means to political ends,"" said Margot Wallstrom, a special U.N."
1425,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,representative on sexual violence in conflict.
1426,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""From preliminary information, it seems that the assaults follow carefully selected political targeting,"" she said in a statement Wednesday."
1427,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"The United Nations and the international community have pressured Gbagbo to leave office, saying that Alassane Ouattara fairly won a contentious November election."
1428,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"On Wednesday, the White House hosted leaders from the Economic Community of West African States (ECOWAS) to discuss the crisis in the country."
1429,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"The West African delegation met with Tom Donilon, the national security adviser. ""Mr."
1430,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"Donilon expressed strong support for the efforts of ECOWAS to facilitate a peaceful transition of power in Cote D'Ivoire,"" the White House said in a statement."
1431,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""Mr."
1432,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"Donilon and the ECOWAS delegation reaffirmed their shared commitment to see that the winner of the recent elections, Alassane Ouattara, takes his rightful role as President of Cote d'Ivoire, and their shared resolve to see former President Laurent Gbagbo cede power,"" the statement said."
1433,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"Cote d'Ivoire is the French name for Ivory Coast, a former French colony."
1434,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"Human Rights Watch has accused Gbagbo of carrying out a ""reign of terror"" against his people."
1435,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""Security forces under the control of Laurent Gbagbo and militias that support him have, since late November 2010, committed extrajudicial killings, forced disappearances, torture and rape,"" the organization said in a news release."
1436,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""An in-depth investigation into violations in the commercial capital, Abidjan, revealed an often-organized campaign of violence targeting members of opposition political parties, ethnic groups from northern Cote d'Ivoire, Muslims and immigrants from neighboring West African countries,"" Human Rights Watch said."
1437,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,Wallstrom urged investigations of sexual violence allegations and for perpetrators to be brought to justice.
1438,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""The security situation for women and girls unfortunately has deteriorated in the western parts of the country,"" since last year, she said."
1439,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""I call for urgent steps to be taken to avert the risk of increased sexual violence and to ensure the protection of civilians, especially women and girls,"" Wallstrom said."
1440,865549,8adf716c66e8a7cc70c8682cbcd90b73e4cd9657,CNN/Daily Mail,"""I would also like to recall that the Security Council last December reiterated their readiness to consider patterns of sexual violence when imposing sanctions against parties."""
1441,682519,25445297,XSum,But Gandhi was hardly a foe of the West.
1442,682519,25445297,XSum,"He counted three white men - Henry Salt, John Ruskin and Leo Tolstoy - as his mentors, wept when London was bombed during World War Two, and even hired Indians to fight in World War One.
He also spent nearly two decades - 1893 to 1914 - of his formative years in a foreign land - South Africa - where much of his time was spent as a lawyer and an activist.
Gandhi arrived in a deeply divided and inequitable South Africa, carved up into separate colonies, ruled by British expatriates and Afrikaners of Dutch descent."
1443,682519,25445297,XSum,"It was populated also by native Africans and Indian indentured labourers and professionals.
In this ""strange scenario"", writes historian and author Ramachandra Guha, Gandhi acquired, honed and practised his four major callings - freedom fighter, social reformer, religious pluralist and prophet."
1444,682519,25445297,XSum,"He led protests against racial laws, reached out to different communities, forged friendships with dissident Jews and Christians and mobilised expatriate traders.
Guha has recently published Gandhi Before India, his magisterial new book on how South Africa changed the ""earnest naive lawyer"" to a ""smart, sagacious and focused thinker-activist""."
1445,682519,25445297,XSum,"I spoke to him on how much Gandhi remained relevant in today's world:
You write Gandhi's ideas have survived."
1446,682519,25445297,XSum,"Can you give us some recent examples?
In India, the most important and influential of Gandhi's ideas is one we affirm everyday without recognising it comes from him - our constitutional commitment to linguistic pluralism and diversity.
That we are not (or not yet) a Hindu Pakistan is also owed in some part to his legacy.
It is true that in their practice many politicians repudiate Gandhi.
Yet outside politics, in the sphere of social activism for example, he remains an inspiration.
The work of [social activists like] Ela Bhatt and Sewa or of Abhay and Rani Bang, is moderately well known; there are hundreds of such individuals and groups, who work away from the public gaze, in the fields of rural health care, women's empowerment, environmental restoration, all inspired in lesser or greater degree by Gandhi.
But if Gandhi's ideas have indeed survived, are they relevant in today's age? If so, how?
In my view, four aspects of Gandhi's legacy remain relevant, not just to India, but to the world.
First, non-violent resistance to unjust laws and/or authoritarian governments.
Second, the promotion of inter-faith understanding and religious tolerance.
Third, an economic model that does not rape or pillage nature.
Fourth, courtesy in public debate and transparency in one's public dealings.
A curious testimony to Gandhi's continuing relevance is the continuing vehemence of the attacks on him by radicals of left and right."
1447,682519,25445297,XSum,Hindutvawadis [hardline Hindus] detest him - as some of the commentary on blogs and Twitter reveals.
1448,682519,25445297,XSum,"Do you think diasporic nationalism has become rather controversial now as it is often identified with right-wing Indian nationalism?
The Indians in South Africa came from a variety of class backgrounds.
The struggles Gandhi led a hundred years ago first drew support from merchants, but later it was workers and hawkers who sustained it.
On the other hand, the Indian diaspora you refer to, based in the United States, is middle and upper class."
1449,682519,25445297,XSum,"And a solid source of support for Hindutva (Hinduness).
It is not clear whether economic privilege explains political reaction, however, or whether there are more complex psychological processes at work here.
You say Gandhi returned to India in 1915 fully formed and primed to carry out his different callings on a wider social and historical scale."
